date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2013-06-07,Moldova,Poland,1,1,FIFA World Cup qualification,Chişinău,Moldova,False
2013-06-07,Montenegro,Ukraine,0,4,FIFA World Cup qualification,Podgorica,Montenegro,False
2013-06-07,Panama,Mexico,0,0,FIFA World Cup qualification,Panama City,Panama,False
2013-06-07,Paraguay,Chile,1,2,FIFA World Cup qualification,Asunción,Paraguay,False
2013-06-07,Peru,Ecuador,1,0,FIFA World Cup qualification,Lima,Peru,False
2013-06-07,Portugal,Russia,1,0,FIFA World Cup qualification,Lisbon,Portugal,False
2013-06-07,Sudan,Ghana,1,3,FIFA World Cup qualification,Omdurman,Sudan,False
2013-06-08,Angola,Senegal,1,1,FIFA World Cup qualification,Luanda,Angola,False
2013-06-08,Botswana,Ethiopia,3,0,FIFA World Cup qualification,Lobatse,Botswana,False
2013-06-08,Cape Verde,Equatorial Guinea,3,0,FIFA World Cup qualification,Praia,Cape Verde,False
2013-06-08,Central African Republic,South Africa,0,3,FIFA World Cup qualification,Yaoundé,Cameroon,True
2013-06-08,Gabon,Congo,0,0,FIFA World Cup qualification,Franceville,Gabon,False
2013-06-08,Gambia,Ivory Coast,0,3,FIFA World Cup qualification,Bakau,Gambia,False
2013-06-08,Haiti,Spain,1,2,Friendly,Miami Gardens,USA,True
2013-06-08,Morocco,Tanzania,2,1,FIFA World Cup qualification,Marrakech,Morocco,False
2013-06-08,Sierra Leone,Tunisia,2,2,FIFA World Cup qualification,Freetown,Sierra Leone,False
2013-06-08,Switzerland,Cyprus,1,0,FIFA World Cup qualification,Geneva,Switzerland,False
2013-06-08,Uganda,Liberia,1,0,FIFA World Cup qualification,Kampala,Uganda,False
2013-06-08,Zambia,Lesotho,4,0,FIFA World Cup qualification,Ndola,Zambia,False
2013-06-09,Benin,Algeria,1,3,FIFA World Cup qualification,Porto-Novo,Benin,False
2013-06-09,Brazil,France,3,0,Friendly,Porto Alegre,Brazil,False
2013-06-09,Guinea,Mozambique,6,1,FIFA World Cup qualification,Conakry,Guinea,False
2013-06-09,Mali,Rwanda,1,1,FIFA World Cup qualification,Bamako,Mali,False
2013-06-09,Niger,Burkina Faso,0,1,FIFA World Cup qualification,Niamey,Niger,False
2013-06-09,Togo,Cameroon,0,3,FIFA World Cup qualification,Lomé,Togo,False
2013-06-09,Zimbabwe,Egypt,2,4,FIFA World Cup qualification,Harare,Zimbabwe,False
2013-06-10,Croatia,Portugal,0,1,Friendly,Geneva,Switzerland,True
2013-06-11,Australia,Jordan,4,0,FIFA World Cup qualification,Melbourne,Australia,False
2013-06-11,Belarus,Finland,1,1,FIFA World Cup qualification,Homel,Belarus,False
2013-06-11,Chile,Bolivia,3,1,FIFA World Cup qualification,Santiago,Chile,False
2013-06-11,China,Netherlands,0,2,Friendly,Beijing,China,False
2013-06-11,Colombia,Peru,2,0,FIFA World Cup qualification,Barranquilla,Colombia,False
2013-06-11,Denmark,Armenia,0,4,FIFA World Cup qualification,Copenhagen,Denmark,False
2013-06-11,Ecuador,Argentina,1,1,FIFA World Cup qualification,Quito,Ecuador,False
2013-06-11,Estonia,Kyrgyzstan,1,1,Friendly,Tallinn,Estonia,False
2013-06-11,Guatemala,Belize,0,0,Friendly,Antigua Guatemala,Guatemala,False
2013-06-11,Honduras,Jamaica,2,0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
2013-06-11,Iran,Lebanon,4,0,FIFA World Cup qualification,Teheran,Iran,False
2013-06-11,Iraq,Japan,0,1,FIFA World Cup qualification,Doha,Qatar,True
2013-06-11,Italy,Haiti,2,2,Friendly,Rio de Janeiro,Brazil,True
2013-06-11,Korea Republic,Uzbekistan,1,0,FIFA World Cup qualification,Seoul,Korea Republic,False
2013-06-11,Mexico,Costa Rica,0,0,FIFA World Cup qualification,Mexico City,Mexico,False
2013-06-11,Norway,Macedonia,2,0,Friendly,Oslo,Norway,False
2013-06-11,Qatar,Korea DPR,0,0,Friendly,Doha,Qatar,False
2013-06-11,Spain,Ireland,2,0,Friendly,New York,USA,True
2013-06-11,Sweden,Faroe Islands,2,0,FIFA World Cup qualification,Solna,Sweden,False
2013-06-11,USA,Panama,2,0,FIFA World Cup qualification,Seattle,USA,False
2013-06-11,Venezuela,Uruguay,0,1,FIFA World Cup qualification,Puerto Ordaz,Venezuela,False
2013-06-12,Ghana,Ivory Coast,2,1,Friendly,Kumasi,Ghana,False
2013-06-12,Malawi,Kenya,2,2,FIFA World Cup qualification,Blantyre,Malawi,False
2013-06-12,Namibia,Nigeria,1,1,FIFA World Cup qualification,Windhoek,Namibia,False
2013-06-14,Ghana,Ivory Coast,1,1,Friendly,Obuasi,Ghana,False
2013-06-14,Guatemala,Argentina,0,4,Friendly,Guatemala,Guatemala,False
2013-06-14,Libya,Togo,2,0,FIFA World Cup qualification,Tripoli,Libya,False
2013-06-14,Moldova,Kyrgyzstan,2,1,Friendly,Tiraspol,Moldova,False
2013-06-15,Botswana,Central African Republic,3,2,FIFA World Cup qualification,Lobatse,Botswana,False
2013-06-15,Brazil,Japan,3,0,Confederations Cup,Brasília,Brazil,False
2013-06-15,Cape Verde,Sierra Leone,1,0,FIFA World Cup qualification,Praia,Cape Verde,False
2013-06-15,China,Thailand,1,5,Friendly,Hefei,China,False
2013-06-15,Congo,Burkina Faso,0,1,FIFA World Cup qualification,Pointe-Noire,Congo,False
2013-06-15,Gabon,Niger,4,1,FIFA World Cup qualification,Franceville,Gabon,False
2013-06-15,Morocco,Gambia,2,0,FIFA World Cup qualification,Marrakech,Morocco,False
2013-06-15,Uganda,Angola,2,1,FIFA World Cup qualification,Kampala,Uganda,False
2013-06-15,Zambia,Sudan,1,1,FIFA World Cup qualification,Ndola,Zambia,False
2013-06-16,Congo DR,Cameroon,0,0,FIFA World Cup qualification,Kinshasa,Congo DR,False
2013-06-16,Equatorial Guinea,Tunisia,1,1,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
2013-06-16,Ethiopia,South Africa,2,1,FIFA World Cup qualification,Addis Ababa,Ethiopia,False
2013-06-16,Guinea,Zimbabwe,2,0,FIFA World Cup qualification,Conakry,Guinea,False
2013-06-16,Lesotho,Ghana,0,2,FIFA World Cup qualification,Maseru,Lesotho,False
2013-06-16,Liberia,Senegal,0,2,FIFA World Cup qualification,Paynesville,Liberia,False
2013-06-16,Mali,Benin,2,2,FIFA World Cup qualification,Bamako,Mali,False
2013-06-16,Mexico,Italy,1,2,Confederations Cup,Rio de Janeiro,Brazil,True
2013-06-16,Mozambique,Egypt,0,1,FIFA World Cup qualification,Maputo,Mozambique,False
2013-06-16,Rwanda,Algeria,0,1,FIFA World Cup qualification,Kigali,Rwanda,False
2013-06-16,Spain,Uruguay,2,1,Confederations Cup,Recife,Brazil,True
2013-06-16,Tanzania,Ivory Coast,2,4,FIFA World Cup qualification,Dar es Salaam,Tanzania,False
2013-06-17,Tahiti,Nigeria,1,6,Confederations Cup,Belo Horizonte,Brazil,True
2013-06-18,Australia,Iraq,1,0,FIFA World Cup qualification,Sydney,Australia,False
2013-06-18,Costa Rica,Panama,2,0,FIFA World Cup qualification,San José,Costa Rica,False
2013-06-18,Jordan,Oman,1,0,FIFA World Cup qualification,Amman,Jordan,False
2013-06-18,Korea Republic,Iran,0,1,FIFA World Cup qualification,Ulsan,Korea Republic,False
2013-06-18,USA,Honduras,1,0,FIFA World Cup qualification,Sandy,USA,False
2013-06-18,Uzbekistan,Qatar,5,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2013-06-19,Brazil,Mexico,2,0,Confederations Cup,Fortaleza,Brazil,False
2013-06-19,Italy,Japan,4,3,Confederations Cup,Recife,Brazil,True
2013-06-20,Nigeria,Uruguay,1,2,Confederations Cup,Salvador,Brazil,True
2013-06-20,Spain,Tahiti,10,0,Confederations Cup,Rio de Janeiro,Brazil,True
2013-06-22,Brazil,Italy,4,2,Confederations Cup,Salvador,Brazil,False
2013-06-22,Japan,Mexico,1,2,Confederations Cup,Belo Horizonte,Brazil,True
2013-06-22,Monaco,Vatican,2,0,Friendly,Cap-d'Ail,France,True
2013-06-23,Nigeria,Spain,0,3,Confederations Cup,Fortaleza,Brazil,True
2013-06-23,Swaziland,Angola,0,1,African Nations Championship,Lobamba,Swaziland,False
2013-06-23,Uruguay,Tahiti,8,0,Confederations Cup,Recife,Brazil,True
2013-06-26,Brazil,Uruguay,2,1,Confederations Cup,Belo Horizonte,Brazil,False
2013-06-27,Spain,Italy,0,0,Confederations Cup,Fortaleza,Brazil,True
2013-06-29,Angola,Swaziland,1,0,African Nations Championship,Luanda,Angola,False
2013-06-29,Libya,Burkina Faso,2,1,Friendly,Misrata,Libya,False
2013-06-30,Brazil,Spain,3,0,Confederations Cup,Rio de Janeiro,Brazil,False
2013-06-30,Uruguay,Italy,2,2,Confederations Cup,Salvador,Brazil,True
2013-07-05,Mali,Guinea,3,1,African Nations Championship,Bamako,Mali,False
2013-07-05,Nigeria,Ivory Coast,4,1,African Nations Championship,Kaduna,Nigeria,False
2013-07-06,Namibia,Mauritius,2,1,COSAFA Cup,Lusaka,Zambia,True
2013-07-07,Botswana,Swaziland,0,0,COSAFA Cup,Kitwe,Zambia,True
2013-07-07,Canada,Martinique,0,1,Gold Cup,Pasadena,USA,True
2013-07-07,Congo DR,Congo,2,1,African Nations Championship,Kinshasa,Congo DR,False
2013-07-07,Mexico,Panama,1,2,Gold Cup,Pasadena,USA,True
2013-07-08,El Salvador,Trinidad and Tobago,2,2,Gold Cup,Harrison,USA,True
2013-07-08,Haiti,Honduras,0,2,Gold Cup,Harrison,USA,True
2013-07-08,Kenya,Lesotho,2,2,COSAFA Cup,Kitwe,Zambia,True
2013-07-08,Namibia,Seychelles,4,2,COSAFA Cup,Lusaka,Zambia,True
2013-07-09,Costa Rica,Cuba,3,0,Gold Cup,Portland,USA,True
2013-07-09,Kenya,Swaziland,2,0,COSAFA Cup,Kitwe,Zambia,True
2013-07-09,Lesotho,Botswana,3,3,COSAFA Cup,Kitwe,Zambia,True
2013-07-09,USA,Belize,6,1,Gold Cup,Portland,USA,False
2013-07-10,Mauritius,Seychelles,4,0,COSAFA Cup,Kitwe,Zambia,True
2013-07-11,Kenya,Botswana,1,2,COSAFA Cup,Kitwe,Zambia,True
2013-07-11,Lesotho,Swaziland,2,0,COSAFA Cup,Lusaka,Zambia,True
2013-07-11,Mexico,Canada,2,0,Gold Cup,Seattle,USA,True
2013-07-11,Panama,Martinique,1,0,Gold Cup,Seattle,USA,True
2013-07-12,Honduras,El Salvador,1,0,Gold Cup,Miami Gardens,USA,True
2013-07-12,Trinidad and Tobago,Haiti,0,2,Gold Cup,Miami Gardens,USA,True
2013-07-13,Costa Rica,Belize,1,0,Gold Cup,Sandy,USA,True
2013-07-13,Morocco,Tunisia,0,0,African Nations Championship,Tangier,Morocco,False
2013-07-13,South Africa,Namibia,2,1,COSAFA Cup,Lusaka,Zambia,True
2013-07-13,USA,Cuba,4,1,Gold Cup,Sandy,USA,False
2013-07-13,Zimbabwe,Malawi,1,1,COSAFA Cup,Lusaka,Zambia,True
2013-07-14,Martinique,Mexico,1,3,Gold Cup,Denver,USA,True
2013-07-14,Panama,Canada,0,0,Gold Cup,Denver,USA,True
2013-07-14,Zambia,Mozambique,3,1,COSAFA Cup,Kitwe,Zambia,False
2013-07-14,Bermuda,Greenland,3,0,Island Games,Hamilton,Bermuda,False
2013-07-14,Frøya,Falkland Islands,1,2,Island Games,Hamilton,Bermuda,True
2013-07-15,El Salvador,Haiti,1,0,Gold Cup,Houston,USA,True
2013-07-15,Honduras,Trinidad and Tobago,0,2,Gold Cup,Houston,USA,True
2013-07-15,Bermuda,Falkland Islands,8,0,Island Games,Hamilton,Bermuda,True
2013-07-15,Greenland,Frøya,12,0,Island Games,Hamilton,Bermuda,True
2013-07-16,Cuba,Belize,4,0,Gold Cup,East Hartford,USA,True
2013-07-16,Namibia,Mozambique,0,1,COSAFA Cup,Kitwe,Zambia,True
2013-07-16,USA,Costa Rica,1,0,Gold Cup,East Hartford,USA,False
2013-07-17,Zambia,South Africa,0,0,COSAFA Cup,Ndola,Zambia,False
2013-07-17,Zimbabwe,Lesotho,2,1,COSAFA Cup,Ndola,Zambia,True
2013-07-17,Falkland Islands,Greenland,0,9,Island Games,Hamilton,Bermuda,True
2013-07-17,Bermuda,Frøya,8,0,Island Games,Hamilton,Bermuda,False
2013-07-18,Falkland Islands,Frøya,6,0,Island Games,Hamilton,Bermuda,True
2013-07-18,Bermuda,Greenland,1,0,Island Games,Hamilton,Bermuda,False
2013-07-20,Korea Republic,Australia,0,0,EAFF Championship,Seoul,Korea Republic,False
2013-07-20,Lesotho,South Africa,1,2,COSAFA Cup,Ndola,Zambia,True
2013-07-20,Mauritania,Senegal,2,0,African Nations Championship,Nouakchott,Mauritania,False
2013-07-20,Mexico,Trinidad and Tobago,1,0,Gold Cup,Atlanta,USA,True
2013-07-20,Panama,Cuba,6,1,Gold Cup,Atlanta,USA,True
2013-07-20,Zambia,Zimbabwe,2,0,COSAFA Cup,Ndola,Zambia,False
2013-07-21,Honduras,Costa Rica,1,0,Gold Cup,Baltimore,USA,True
2013-07-21,Japan,China,3,3,EAFF Championship,Seoul,Korea Republic,True
2013-07-21,USA,El Salvador,5,1,Gold Cup,Baltimore,USA,False
2013-07-24,Korea Republic,China,0,0,EAFF Championship,Hwaseong,Korea Republic,False
2013-07-24,Panama,Mexico,2,1,Gold Cup,Arlington,USA,True
2013-07-24,USA,Honduras,3,1,Gold Cup,Arlington,USA,False
2013-07-25,Japan,Australia,3,2,EAFF Championship,Hwaseong,Korea Republic,True
2013-07-27,Ivory Coast,Nigeria,2,0,African Nations Championship,Marcory,Ivory Coast,False
2013-07-27,Niger,Burkina Faso,1,0,African Nations Championship,Niamey,Niger,False
2013-07-27,Rwanda,Ethiopia,1,0,African Nations Championship,Kigali,Rwanda,False
2013-07-27,Uganda,Tanzania,3,1,African Nations Championship,Kampala,Uganda,False
2013-07-28,Australia,China,3,4,EAFF Championship,Seoul,Korea Republic,True
2013-07-28,Cameroon,Gabon,1,0,African Nations Championship,Yaoundé,Cameroon,False
2013-07-28,Congo,Congo DR,1,0,African Nations Championship,Dolisie,Congo,False
2013-07-28,Guinea,Mali,1,0,African Nations Championship,Conakry,Guinea,False
2013-07-28,Korea Republic,Japan,1,2,EAFF Championship,Seoul,Korea Republic,False
2013-07-28,Mauritius,Zimbabwe,0,3,African Nations Championship,Curepipe,Mauritius,False
2013-07-28,Mozambique,Namibia,3,0,African Nations Championship,Maputo,Mozambique,False
2013-07-28,Sudan,Burundi,1,1,African Nations Championship,Omdurman,Sudan,False
2013-07-28,USA,Panama,1,0,Gold Cup,Chicago,USA,False
2013-08-02,Namibia,Mozambique,3,0,African Nations Championship,Windhoek,Namibia,False
2013-08-02,Zimbabwe,Mauritius,1,0,African Nations Championship,Harare,Zimbabwe,False
2013-08-09,Gabon,Cameroon,1,0,African Nations Championship,Libreville,Gabon,False
2013-08-09,Jordan,Libya,2,1,Friendly,Amman,Jordan,False
2013-08-14,Albania,Armenia,2,0,Friendly,Tirana,Albania,False
2013-08-14,Algeria,Guinea,2,2,Friendly,Blida,Algeria,False
2013-08-14,Austria,Greece,0,2,Friendly,Salzburg,Austria,False
2013-08-14,Azerbaijan,Malta,3,0,Friendly,Baku,Azerbaijan,False
2013-08-14,Belarus,Montenegro,1,1,Friendly,Zhodzina,Belarus,False
2013-08-14,Belgium,France,0,0,Friendly,Brussels,Belgium,False
2013-08-14,Bosnia-Herzegovina,USA,3,4,Friendly,Sarajevo,Bosnia-Herzegovina,False
